FRA00074;2017-07-26;00:00;0.0;DOC;0;;0.6;mg/l;Fair
FRA00074;2012-01-23;00:00;0.0;pH;0;;8.0;---;Fair
FRA00074;2012-03-19;00:00;0.0;H-T;0;;104.0;mg/l;Fair
FRA00074;2012-07-25;00:00;0.0;pH;0;;8.1;---;Fair
FRA00074;2009-01-19;00:00;0.0;TSS;0;;2.0;mg/l;Fair
FRA00074;2011-07-28;00:00;0.0;pH;0;;7.9;---;Fair
FRA00074;2010-11-02;00:00;0.0;pH;0;;7.5;---;Fair
FRA00074;2009-09-14;00:00;0.0;TSS;0;;2.0;mg/l;Fair
FRA00074;2009-09-14;00:00;0.0;pH;0;;8.0;---;Fair
FRA00074;2011-11-21;00:00;0.0;TSS;0;;2.0;mg/l;Fair
FRA00074;2011-03-24;00:00;0.0;TSS;0;;2.0;mg/l;Fair
FRA00074;2011-03-24;00:00;0.0;Mg-Tot;0;;4.4;mg/l;Fair
FRA00074;2009-03-16;00:00;0.0;Ca-Tot;0;;32.0;mg/l;Fair
FRA00074;2009-03-16;00:00;0.0;Mg-Tot;0;;4.0;mg/l;Fair
FRA00074;2009-07-23;00:00;0.0;pH;0;;7.9;---;Fair
FRA00074;2009-05-12;00:00;0.0;pH;0;;7.9;---;Fair
FRA00074;2010-09-22;00:00;0.0;K-Tot;0;;0.42;mg/l;Fair
FRA00074;2010-09-22;00:00;0.0;Mg-Tot;0;;5.3;mg/l;Fair
FRA00074;2010-09-22;00:00;0.0;pH;0;;8.0;---;Fair
FRA00074;2010-09-22;00:00;0.0;H-T;0;;124.0;mg/l;Fair
FRA00074;2012-09-18;00:00;0.0;H-T;0;;137.0;mg/l;Fair
FRA00074;2012-05-23;00:00;0.0;TEMP;0;;7.8;°C;Fair
FRA00074;2012-06-18;00:00;0.0;TEMP;0;;11.0;°C;Fair
FRA00074;2012-06-18;00:00;0.0;pH;0;;8.0;---;Fair
FRA00074;2012-12-12;00:00;0.0;TEMP;0;;6.7;°C;Fair
FRA00074;2012-12-12;00:00;0.0;pH;0;;8.4;---;Fair
FRA00074;2010-11-22;00:00;0.0;pH;0;;8.0;---;Fair
FRA00074;2015-01-20;00:00;0.0;pH;0;;7.8;---;Fair
FRA00074;2015-05-20;00:00;0.0;TSS;0;<;2.0;mg/l;Fair
FRA00074;2015-09-16;00:00;0.0;TSS;0;<;2.0;mg/l;Fair
FRA00074;2015-09-16;00:00;0.0;DOC;0;;0.6;mg/l;Fair
FRA00074;2015-02-18;00:00;0.0;pH;0;;7.8;---;Fair
FRA00074;2015-10-21;00:00;0.0;pH;0;;8.3;---;Fair
FRA00074;2014-01-21;00:00;0.0;TSS;0;;3.9;mg/l;Fair
FRA00074;2014-05-14;00:00;0.0;pH;0;;8.0;---;Fair
FRA00074;2013-03-20;00:00;0.0;DOC;0;;0.7;mg/l;Fair
FRA00074;2016-09-20;00:00;0.0;K-Tot;0;;0.36;mg/l;Fair
FRA00074;2016-08-24;00:00;0.0;DOC;0;;0.5;mg/l;Fair
FRA00074;2017-03-22;00:00;0.0;K-Tot;0;;0.28;mg/l;Fair
FRA00074;2013-09-18;00:00;0.0;TSS;0;<;2.0;mg/l;Fair
FRA00074;2014-07-21;00:00;0.0;DOC;0;;0.9;mg/l;Fair
FRA00074;2014-07-21;00:00;0.0;TSS;0;<;2.0;mg/l;Fair
FRA00074;2014-07-21;00:00;0.0;pH;0;;8.0;---;Fair
FRA00074;2014-03-19;00:00;0.0;DOC;0;;0.6;mg/l;Fair
FRA00074;2015-12-09;00:00;0.0;pH;0;;7.9;---;Fair
FRA00074;2015-08-19;00:00;0.0;pH;0;;8.0;---;Fair
FRA00074;2015-03-18;00:00;0.0;TSS;0;<;2.0;mg/l;Fair
FRA00074;2010-08-30;00:00;0.0;TEMP;0;;10.8;°C;Fair
FRA00074;2009-02-16;00:00;0.0;TEMP;0;;4.5;°C;Fair
FRA00074;2012-01-23;00:00;0.0;TSS;0;;2.0;mg/l;Fair
FRA00074;2012-03-19;00:00;0.0;TEMP;0;;6.1;°C;Fair
FRA00074;2012-07-25;00:00;0.0;TEMP;0;;10.5;°C;Fair
FRA00074;2010-10-11;00:00;0.0;pH;0;;7.6;---;Fair
FRA00074;2009-11-16;00:00;0.0;pH;0;;7.9;---;Fair
FRA00074;2009-01-19;00:00;0.0;pH;0;;8.1;---;Fair
FRA00074;2011-09-19;00:00;0.0;Mg-Tot;0;;4.5;mg/l;Fair
FRA00074;2017-11-15;00:00;0.0;DOC;0;;1.0;mg/l;Fair
FRA00074;2016-06-20;00:00;0.0;DOC;0;;0.6;mg/l;Fair
FRA00074;2016-04-20;00:00;0.0;DOC;0;;0.8;mg/l;Fair
FRA00074;2016-11-15;00:00;0.0;DOC;0;;1.1;mg/l;Fair
FRA00074;2017-10-18;00:00;0.0;DOC;0;;0.4;mg/l;Fair
FRA00074;2017-02-22;00:00;0.0;DOC;0;;0.7;mg/l;Fair
FRA00074;2016-03-22;00:00;0.0;K-Tot;0;;0.25;mg/l;Fair
FRA00074;2009-09-14;00:00;0.0;Mg-Tot;0;;5.5;mg/l;Fair
FRA00074;2009-09-14;00:00;0.0;TEMP;0;;11.5;°C;Fair
FRA00074;2011-03-24;00:00;0.0;K-Tot;0;;0.28;mg/l;Fair
FRA00074;2011-03-24;00:00;0.0;TEMP;0;;5.9;°C;Fair
FRA00074;2011-01-24;00:00;0.0;pH;0;;8.1;---;Fair
FRA00074;2011-01-24;00:00;0.0;TSS;0;;2.0;mg/l;Fair
FRA00074;2009-07-23;00:00;0.0;TEMP;0;;11.3;°C;Fair
FRA00074;2010-09-22;00:00;0.0;Ca-Tot;0;;43.1;mg/l;Fair
FRA00074;2012-09-18;00:00;0.0;Ca-Tot;0;;43.7;mg/l;Fair
FRA00074;2012-09-18;00:00;0.0;pH;0;;8.1;---;Fair
FRA00074;2012-02-20;00:00;0.0;pH;0;;8.1;---;Fair
FRA00074;2009-04-06;00:00;0.0;pH;0;;7.9;---;Fair
FRA00074;2010-11-22;00:00;0.0;TEMP;0;;6.6;°C;Fair
FRA00074;2015-05-20;00:00;0.0;DOC;0;;1.1;mg/l;Fair
FRA00074;2014-01-21;00:00;0.0;pH;0;;7.9;---;Fair
FRA00074;2014-05-14;00:00;0.0;TSS;0;<;2.0;mg/l;Fair
FRA00074;2013-05-14;00:00;0.0;DOC;0;;1.0;mg/l;Fair
FRA00074;2017-05-17;00:00;0.0;DOC;0;;0.5;mg/l;Fair
FRA00074;2017-04-12;00:00;0.0;DOC;0;;0.6;mg/l;Fair
FRA00074;2017-08-23;00:00;0.0;DOC;0;;0.6;mg/l;Fair
FRA00074;2017-09-20;00:00;0.0;K-Tot;0;;0.29;mg/l;Fair
FRA00074;2012-08-20;00:00;0.0;pH;0;;8.2;---;Fair
FRA00074;2012-03-19;00:00;0.0;TSS;0;;2.0;mg/l;Fair
FRA00074;2012-07-25;00:00;0.0;TSS;0;;2.0;mg/l;Fair
FRA00074;2009-11-16;00:00;0.0;TSS;0;;2.0;mg/l;Fair
FRA00074;2011-09-19;00:00;0.0;K-Tot;0;;0.34;mg/l;Fair
FRA00074;2011-09-19;00:00;0.0;Ca-Tot;0;;35.5;mg/l;Fair
FRA00074;2011-05-16;00:00;0.0;TSS;0;;2.0;mg/l;Fair
FRA00074;2011-07-28;00:00;0.0;TSS;0;;3.5;mg/l;Fair
FRA00074;2011-07-28;00:00;0.0;TEMP;0;;9.9;°C;Fair
FRA00074;2010-11-02;00:00;0.0;TEMP;0;;7.5;°C;Fair
FRA00074;2013-07-24;00:00;0.0;pH;0;;8.1;---;Fair
FRA00074;2013-01-22;00:00;0.0;TSS;0;<;2.0;mg/l;Fair
FRA00074;2014-11-19;00:00;0.0;DOC;0;;0.7;mg/l;Fair
FRA00074;2010-08-30;00:00;0.0;pH;0;;8.0;---;Fair
FRA00074;2009-06-16;00:00;0.0;pH;0;;8.1;---;Fair
FRA00074;2014-03-19;00:00;0.0;TSS;0;;6.3;mg/l;Fair
FRA00074;2015-11-18;00:00;0.0;pH;0;;8.3;---;Fair
FRA00074;2015-03-18;00:00;0.0;pH;0;;7.9;---;Fair
FRA00074;2009-10-19;00:00;0.0;TEMP;0;;8.5;°C;Fair
FRA00074;2009-02-16;00:00;0.0;pH;0;;8.0;---;Fair
FRA00074;2012-10-22;00:00;0.0;TEMP;0;;11.2;°C;Fair
FRA00074;2012-08-20;00:00;0.0;TEMP;0;;14.8;°C;Fair
FRA00074;2012-01-23;00:00;0.0;TEMP;0;;6.8;°C;Fair
FRA00074;2012-03-19;00:00;0.0;K-Tot;0;;0.29;mg/l;Fair
FRA00074;2010-10-11;00:00;0.0;TEMP;0;;9.7;°C;Fair
FRA00074;2011-09-19;00:00;0.0;pH;0;;7.9;---;Fair
FRA00074;2011-05-16;00:00;0.0;pH;0;;8.1;---;Fair
FRA00074;2011-05-16;00:00;0.0;TEMP;0;;8.6;°C;Fair
FRA00074;2009-09-14;00:00;0.0;Ca-Tot;0;;42.2;mg/l;Fair
FRA00074;2011-11-21;00:00;0.0;TEMP;0;;7.5;°C;Fair
FRA00074;2011-01-24;00:00;0.0;TEMP;0;;5.6;°C;Fair
FRA00074;2009-03-16;00:00;0.0;pH;0;;8.1;---;Fair
FRA00074;2009-05-12;00:00;0.0;TEMP;0;;8.3;°C;Fair
FRA00074;2010-09-22;00:00;0.0;TEMP;0;;10.3;°C;Fair
FRA00074;2012-09-18;00:00;0.0;TEMP;0;;10.9;°C;Fair
FRA00074;2012-09-18;00:00;0.0;K-Tot;0;;0.43;mg/l;Fair
FRA00074;2012-09-18;00:00;0.0;TSS;0;;2.0;mg/l;Fair
FRA00074;2012-05-23;00:00;0.0;TSS;0;;10.0;mg/l;Fair
FRA00074;2012-11-21;00:00;0.0;TSS;0;;2.0;mg/l;Fair
FRA00074;2009-04-06;00:00;0.0;TEMP;0;;6.7;°C;Fair
FRA00074;2009-12-07;00:00;0.0;TEMP;0;;7.9;°C;Fair
FRA00074;2009-08-17;00:00;0.0;TEMP;0;;12.2;°C;Fair
FRA00074;2015-01-20;00:00;0.0;DOC;0;;0.5;mg/l;Fair
FRA00074;2015-06-17;00:00;0.0;pH;0;;8.0;---;Fair
FRA00074;2014-09-17;00:00;0.0;TSS;0;<;2.0;mg/l;Fair
FRA00074;2016-09-20;00:00;0.0;DOC;0;;0.8;mg/l;Fair
FRA00074;2016-12-12;00:00;0.0;DOC;0;;0.5;mg/l;Fair
FRA00136;2016-01-26;12:00;0.3;K-Tot;0;;1.0;mg/l;Fair
GBR00030;2011-12-15;00:00;0.0;Ca-Tot;0;;35.2;mg/l;Fair
GBR00030;2011-10-25;00:00;0.0;Al-Tot;0;;0.469;mg/l;Fair
GBR00030;2012-03-22;00:00;0.0;TEMP;0;;11.3;°C;Fair
GBR00030;2012-05-11;00:00;0.0;TEMP;0;;12.6;°C;Fair
GBR00030;2012-04-12;00:00;0.0;Ca-Tot;0;;31.9;mg/l;Fair
GBR00030;2012-09-13;00:00;0.0;Al-Tot;0;;0.0;mg/l;Fair
GBR00030;2012-09-13;00:00;0.0;Mg-Tot;0;;9.13;mg/l;Fair
GBR00030;2012-12-13;00:00;0.0;Al-Tot;0;;0.0;mg/l;Fair
GBR00030;2012-12-13;00:00;0.0;TEMP;0;;0.7;°C;Fair
GBR00030;2010-06-25;00:00;0.0;Ca-Tot;0;;33.9;mg/l;Fair
GBR00030;2010-10-08;00:00;0.0;TEMP;0;;13.8;°C;Fair
GBR00030;2011-04-12;00:00;0.0;Al-Tot;0;;0.487;mg/l;Fair
GBR00030;2011-04-12;00:00;0.0;Mg-Tot;0;;10.7;mg/l;Fair
GBR00030;2011-09-05;00:00;0.0;Al-Tot;0;;0.436;mg/l;Fair
GBR00030;2011-09-27;00:00;0.0;Al-Tot;0;;0.443;mg/l;Fair
GBR00030;2011-11-09;00:00;0.0;Mg-Tot;0;;12.9;mg/l;Fair
GBR00030;2011-12-15;00:00;0.0;Mg-Tot;0;;12.4;mg/l;Fair
GBR00030;2011-01-26;00:00;0.0;Al-Tot;0;;0.425;mg/l;Fair
GBR00030;2012-11-15;00:00;0.0;Mg-Tot;0;;7.83;mg/l;Fair
GBR00030;2012-10-12;00:00;0.0;Al-Tot;0;;0.0;mg/l;Fair
GBR00030;2012-07-13;00:00;0.0;Al-Tot;0;;0.0;mg/l;Fair
GBR00030;2012-02-10;00:00;0.0;Ca-Tot;0;;31.5;mg/l;Fair
GBR00030;2012-01-12;00:00;0.0;Ca-Tot;0;;32.8;mg/l;Fair
GBR00030;2012-05-11;00:00;0.0;Mg-Tot;0;;10.2;mg/l;Fair
GBR00030;2012-06-13;00:00;0.0;TEMP;0;;15.4;°C;Fair
GBR00030;2012-09-13;00:00;0.0;Ca-Tot;0;;26.6;mg/l;Fair
GBR00030;2010-10-08;00:00;0.0;Mg-Tot;0;;12.1;mg/l;Fair
GBR00030;2011-06-27;00:00;0.0;Mg-Tot;0;;11.9;mg/l;Fair
GBR00030;2011-07-29;00:00;0.0;Ca-Tot;0;;35.2;mg/l;Fair
GBR00030;2011-12-15;00:00;0.0;Al-Tot;0;;0.323;mg/l;Fair
GBR00030;2011-02-25;00:00;0.0;Ca-Tot;0;;29.0;mg/l;Fair
GBR00030;2011-02-25;00:00;0.0;Mg-Tot;0;;10.6;mg/l;Fair
GBR00030;2011-02-25;00:00;0.0;Al-Tot;0;;0.538;mg/l;Fair
GBR00030;2011-01-26;00:00;0.0;Ca-Tot;0;;30.8;mg/l;Fair
GBR00030;2011-03-24;00:00;0.0;Mg-Tot;0;;10.5;mg/l;Fair
GBR00030;2010-08-24;00:00;0.0;Mg-Tot;0;;12.3;mg/l;Fair
GBR00030;2010-08-24;00:00;0.0;Ca-Tot;0;;35.7;mg/l;Fair
GBR00030;2010-08-24;00:00;0.0;TEMP;0;;17.3;°C;Fair
GBR00030;2012-11-15;00:00;0.0;Al-Tot;0;;0.0;mg/l;Fair
GBR00030;2012-10-12;00:00;0.0;Ca-Tot;0;;23.9;mg/l;Fair
GBR00030;2012-10-12;00:00;0.0;TEMP;0;;11.8;°C;Fair
GBR00030;2012-08-13;00:00;0.0;Al-Tot;0;;0.0;mg/l;Fair
GBR00030;2012-07-13;00:00;0.0;TEMP;0;;17.2;°C;Fair
GBR00030;2012-07-13;00:00;0.0;Mg-Tot;0;;8.93;mg/l;Fair
GBR00030;2012-07-13;00:00;0.0;Ca-Tot;0;;26.6;mg/l;Fair
GBR00030;2012-03-22;00:00;0.0;Al-Tot;0;;0.0;mg/l;Fair
GBR00030;2012-03-22;00:00;0.0;Ca-Tot;0;;31.9;mg/l;Fair
GBR00030;2012-01-12;00:00;0.0;Al-Tot;0;;0.0;mg/l;Fair
GBR00030;2012-01-12;00:00;0.0;TEMP;0;;7.28;°C;Fair
GBR00030;2012-01-12;00:00;0.0;Mg-Tot;0;;11.9;mg/l;Fair
GBR00030;2012-05-11;00:00;0.0;Ca-Tot;0;;29.8;mg/l;Fair
GBR00030;2012-06-13;00:00;0.0;Ca-Tot;0;;28.7;mg/l;Fair
GBR00030;2012-06-13;00:00;0.0;Mg-Tot;0;;10.1;mg/l;Fair
GBR00030;2012-04-12;00:00;0.0;Mg-Tot;0;;11.5;mg/l;Fair
GBR00030;2010-06-25;00:00;0.0;Al-Tot;0;;0.745;mg/l;Fair
GBR00030;2010-06-25;00:00;0.0;Mg-Tot;0;;11.7;mg/l;Fair
GBR00030;2010-06-25;00:00;0.0;TEMP;0;;24.5;°C;Fair
GBR00030;2011-11-09;00:00;0.0;Ca-Tot;0;;36.3;mg/l;Fair
GBR00030;2011-07-29;00:00;0.0;Mg-Tot;0;;12.3;mg/l;Fair
GBR00030;2011-10-25;00:00;0.0;Mg-Tot;0;;13.0;mg/l;Fair
GBR00030;2011-10-25;00:00;0.0;Ca-Tot;0;;36.9;mg/l;Fair
GBR00030;2011-01-26;00:00;0.0;Mg-Tot;0;;11.0;mg/l;Fair
GBR00030;2011-05-23;00:00;0.0;Mg-Tot;0;;11.5;mg/l;Fair
GBR00030;2011-03-24;00:00;0.0;Ca-Tot;0;;28.7;mg/l;Fair
GBR00030;2011-03-24;00:00;0.0;Al-Tot;0;;0.734;mg/l;Fair
GBR00030;2012-11-15;00:00;0.0;Ca-Tot;0;;22.8;mg/l;Fair
GBR00030;2012-11-15;00:00;0.0;TEMP;0;;8.5;°C;Fair
GBR00030;2012-08-13;00:00;0.0;TEMP;0;;19.7;°C;Fair
GBR00030;2012-08-13;00:00;0.0;Ca-Tot;0;;27.1;mg/l;Fair
GBR00030;2012-03-22;00:00;0.0;Mg-Tot;0;;11.4;mg/l;Fair
GBR00030;2012-02-10;00:00;0.0;Al-Tot;0;;0.0;mg/l;Fair
GBR00030;2012-02-10;00:00;0.0;TEMP;0;;2.2;°C;Fair
GBR00030;2012-06-13;00:00;0.0;Al-Tot;0;;0.0;mg/l;Fair
GBR00030;2012-04-12;00:00;0.0;TEMP;0;;11.1;°C;Fair
GBR00030;2012-09-13;00:00;0.0;TEMP;0;;16.7;°C;Fair
GBR00030;2012-12-13;00:00;0.0;Ca-Tot;0;;24.1;mg/l;Fair
GBR00030;2011-04-12;00:00;0.0;Ca-Tot;0;;30.1;mg/l;Fair
GBR00030;2011-06-27;00:00;0.0;Al-Tot;0;;0.481;mg/l;Fair
GBR00030;2011-09-05;00:00;0.0;Ca-Tot;0;;36.1;mg/l;Fair
GBR00030;2011-09-27;00:00;0.0;Mg-Tot;0;;13.0;mg/l;Fair
GBR00030;2011-09-27;00:00;0.0;Ca-Tot;0;;37.3;mg/l;Fair
GBR00030;2011-07-29;00:00;0.0;Al-Tot;0;;0.385;mg/l;Fair
GBR00030;2011-05-23;00:00;0.0;Al-Tot;0;;0.49;mg/l;Fair
GBR00030;2011-05-23;00:00;0.0;Ca-Tot;0;;32.5;mg/l;Fair
GBR00030;2010-08-24;00:00;0.0;Al-Tot;0;;0.526;mg/l;Fair
GBR00030;2012-10-12;00:00;0.0;Mg-Tot;0;;8.32;mg/l;Fair
GBR00030;2012-08-13;00:00;0.0;Mg-Tot;0;;9.14;mg/l;Fair
GBR00030;2012-02-10;00:00;0.0;Mg-Tot;0;;11.2;mg/l;Fair
GBR00030;2012-05-11;00:00;0.0;Al-Tot;0;;0.0;mg/l;Fair
GBR00030;2012-04-12;00:00;0.0;Al-Tot;0;;0.0;mg/l;Fair
GBR00030;2012-12-13;00:00;0.0;Mg-Tot;0;;8.22;mg/l;Fair
GBR00030;2010-10-08;00:00;0.0;Al-Tot;0;;0.811;mg/l;Fair
GBR00030;2010-10-08;00:00;0.0;Ca-Tot;0;;34.9;mg/l;Fair
GBR00030;2011-06-27;00:00;0.0;Ca-Tot;0;;32.5;mg/l;Fair
GBR00030;2011-09-05;00:00;0.0;Mg-Tot;0;;12.7;mg/l;Fair
GBR00030;2011-11-09;00:00;0.0;Al-Tot;0;;0.367;mg/l;Fair
GBR00059;2012-11-21;00:00;0.0;TEMP;0;;8.9;°C;Fair
GBR00059;2010-08-02;00:00;0.0;TEMP;0;;20.64;°C;Fair
GBR00059;2012-06-14;00:00;0.0;TEMP;0;;15.7;°C;Fair
GBR00059;2012-01-13;00:00;0.0;TEMP;0;;5.72;°C;Fair
GBR00059;2012-02-20;00:00;0.0;TEMP;0;;4.02;°C;Fair
GBR00059;2012-11-13;00:00;0.0;TEMP;0;;9.4;°C;Fair
GBR00059;2010-12-07;00:00;0.0;TEMP;0;;2.58;°C;Fair
GBR00059;2012-03-23;00:00;0.0;TEMP;0;;8.79;°C;Fair
GBR00059;2010-03-09;00:00;0.0;TEMP;0;;3.8;°C;Fair
GBR00059;2010-10-20;00:00;0.0;TEMP;0;;10.74;°C;Fair
GBR00059;2012-07-05;00:00;0.0;TEMP;0;;19.1;°C;Fair
GBR00059;2012-05-09;00:00;0.0;TEMP;0;;11.4;°C;Fair
GBR00059;2010-11-12;00:00;0.0;TEMP;0;;9.25;°C;Fair
GBR00059;2012-11-28;00:00;0.0;TEMP;0;;8.3;°C;Fair
GBR00059;2012-06-01;00:00;0.0;TEMP;0;;16.6;°C;Fair
GBR00059;2012-10-02;00:00;0.0;TEMP;0;;14.5;°C;Fair
GBR00059;2010-06-30;00:00;0.0;TEMP;0;;20.1;°C;Fair
GBR00059;2010-08-25;00:00;0.0;TEMP;0;;19.2;°C;Fair
GBR00059;2010-04-14;00:00;0.0;TEMP;0;;9.26;°C;Fair
GBR00059;2012-09-06;00:00;0.0;TEMP;0;;19.2;°C;Fair
GBR00059;2010-05-20;00:00;0.0;TEMP;0;;13.34;°C;Fair
GBR00059;2010-09-20;00:00;0.0;TEMP;0;;16.67;°C;Fair
GBR00059;2012-07-30;00:00;0.0;TEMP;0;;19.4;°C;Fair
GBR00059;2010-02-15;00:00;0.0;TEMP;0;;1.62;°C;Fair
GBR00059;2010-01-20;00:00;0.0;TEMP;0;;2.27;°C;Fair
GBR00063;2010-09-08;00:00;0.0;TEMP;0;;15.97;°C;Fair
GBR00063;2012-11-16;00:00;0.0;TEMP;0;;9.4;°C;Fair
GBR00063;2012-07-25;00:00;0.0;TEMP;0;;18.3;°C;Fair
GBR00063;2012-10-10;00:00;0.0;TEMP;0;;12.0;°C;Fair
GBR00063;2011-02-04;00:00;0.0;TEMP;0;;6.6;°C;Fair
GBR00063;2011-03-17;00:00;0.0;TEMP;0;;9.83;°C;Fair
GBR00063;2011-06-30;00:00;0.0;TEMP;0;;16.8;°C;Fair
GBR00063;2012-06-13;00:00;0.0;TEMP;0;;13.1;°C;Fair
GBR00063;2010-10-11;00:00;0.0;TEMP;0;;13.84;°C;Fair
GBR00063;2010-05-21;00:00;0.0;TEMP;0;;17.13;°C;Fair
GBR00063;2009-07-10;00:00;0.0;TEMP;0;;18.7;°C;Fair
GBR00063;2009-11-19;00:00;0.0;TEMP;0;;10.75;°C;Fair
GBR00063;2012-07-04;00:00;0.0;TEMP;0;;15.8;°C;Fair
GBR00063;2011-02-24;00:00;0.0;TEMP;0;;8.88;°C;Fair
GBR00063;2011-05-03;00:00;0.0;TEMP;0;;13.05;°C;Fair
GBR00063;2011-05-25;00:00;0.0;TEMP;0;;14.84;°C;Fair
GBR00063;2012-09-13;00:00;0.0;TEMP;0;;15.7;°C;Fair
GBR00063;2010-06-02;00:00;0.0;TEMP;0;;16.46;°C;Fair
GBR00063;2010-10-21;00:00;0.0;TEMP;0;;9.07;°C;Fair
GBR00063;2010-03-02;00:00;0.0;TEMP;0;;6.36;°C;Fair
GBR00063;2012-05-04;00:00;0.0;TEMP;0;;10.0;°C;Fair
GBR00063;2012-02-08;00:00;0.0;TEMP;0;;4.1;°C;Fair
GBR00063;2012-11-01;00:00;0.0;TEMP;0;;9.2;°C;Fair
GBR00063;2010-08-05;00:00;0.0;TEMP;0;;17.32;°C;Fair
GBR00063;2010-11-09;00:00;0.0;TEMP;0;;9.04;°C;Fair
GBR00063;2010-11-30;00:00;0.0;TEMP;0;;2.89;°C;Fair
GBR00063;2009-09-08;00:00;0.0;TEMP;0;;17.0;°C;Fair
GBR00063;2011-07-28;00:00;0.0;TEMP;0;;17.99;°C;Fair
GBR00063;2011-10-07;00:00;0.0;TEMP;0;;14.7;°C;Fair
GBR00063;2011-08-17;00:00;0.0;TEMP;0;;16.93;°C;Fair
GBR00063;2011-11-02;00:00;0.0;TEMP;0;;11.9;°C;Fair
GBR00063;2011-09-16;00:00;0.0;TEMP;0;;15.7;°C;Fair
GBR00063;2012-12-03;00:00;0.0;TEMP;0;;6.9;°C;Fair
GBR00063;2009-01-26;00:00;0.0;TEMP;0;;6.5;°C;Fair
GBR00063;2009-03-13;00:00;0.0;TEMP;0;;9.4;°C;Fair
GBR00063;2009-05-22;00:00;0.0;TEMP;0;;14.7;°C;Fair
GBR00063;2009-08-12;00:00;0.0;TEMP;0;;18.3;°C;Fair
GBR00063;2010-04-07;00:00;0.0;TEMP;0;;9.92;°C;Fair
GBR00063;2010-06-25;00:00;0.0;TEMP;0;;18.43;°C;Fair
GBR00063;2009-04-14;00:00;0.0;TEMP;0;;12.0;°C;Fair
GBR00063;2009-02-18;00:00;0.0;TEMP;0;;7.9;°C;Fair
GBR00063;2012-03-07;00:00;0.0;TEMP;0;;7.9;°C;Fair
GBR00063;2012-01-11;00:00;0.0;TEMP;0;;9.5;°C;Fair
GBR00063;2011-11-24;00:00;0.0;TEMP;0;;9.7;°C;Fair
GBR00063;2012-03-29;00:00;0.0;TEMP;0;;12.2;°C;Fair
GBR00063;2009-10-26;00:00;0.0;TEMP;0;;12.88;°C;Fair
GBR00063;2010-02-05;00:00;0.0;TEMP;0;;7.35;°C;Fair
GRC00085;2013-07-27;12:00;0.3;pH;0;;8.39999961853027;---;Fair
GRC00085;2013-12-14;12:00;0.3;pH;0;;8.47000026702881;---;Fair
GRC00085;2013-05-11;12:00;0.3;O2-Dis;0;;7.96000003814697;mg/l;Fair
GRC00085;2013-12-14;12:00;0.3;TEMP;0;;8.80000019073486;°C;Fair
GRC00085;2013-05-11;12:00;0.3;pH;0;;8.35000038146973;---;Fair
GRC00085;2013-07-27;12:00;0.3;O2-Dis;0;;12.1599998474121;mg/l;Fair
GRC00085;2013-12-14;12:00;0.3;O2-Dis;0;;11.4099998474121;mg/l;Fair
GRC00085;2013-07-27;12:00;0.3;TEMP;0;;19.2999992370605;°C;Fair
GRC00085;2013-05-11;12:00;0.3;TEMP;0;;15.5600004196167;°C;Fair
GRC00442;2018-05-19;12:00;0.3;pH;0;;8.22999954223633;---;Fair
GRC00442;2021-05-09;12:00;0.3;O2-Dis;0;;8.8100004196167;mg/l;Fair
GRC00442;2018-09-24;12:00;0.3;TEMP;0;;19.5;°C;Fair
GRC00442;2021-09-03;12:00;0.3;TEMP;0;;16.3099994659424;°C;Fair
GRC00442;2018-09-24;12:00;0.3;O2-Dis;0;;9.1899995803833;mg/l;Fair
GRC00442;2018-09-24;12:00;0.3;pH;0;;8.4399995803833;---;Fair
GRC00442;2018-05-19;12:00;0.3;O2-Dis;0;;8.43000030517578;mg/l;Fair
GRC00442;2021-05-09;12:00;0.3;TEMP;0;;15.7600002288818;°C;Fair
GRC00442;2021-09-03;12:00;0.3;O2-Dis;0;;8.9399995803833;mg/l;Fair
GRC00442;2018-05-19;12:00;0.3;TEMP;0;;12.8999996185303;°C;Fair
GRC00442;2021-05-09;12:00;0.3;pH;0;;7.92000007629395;---;Fair
GRC00442;2021-09-03;12:00;0.3;pH;0;;7.21999979019165;---;Fair
GRC00599;2013-07-11;12:00;0.3;TEMP;0;;21.3;°C;Fair
GRC00599;2013-11-21;12:00;0.3;pH;0;;7.57;---;Fair
GRC00599;2013-11-21;12:00;0.3;O2-Dis;0;;3.6;mg/l;Fair
GRC00599;2014-07-17;12:00;0.3;TEMP;0;;20.4;°C;Fair
GRC00599;2014-10-16;12:00;0.3;TEMP;0;;19.1;°C;Fair
GRC00599;2015-03-04;12:00;0.3;TEMP;0;;18.7;°C;Fair
GRC00599;2015-06-06;12:00;0.3;TEMP;0;;19.4;°C;Fair
GRC00599;2013-04-18;12:00;0.3;pH;0;;7.04;---;Fair
GRC00599;2013-04-18;12:00;0.3;O2-Dis;0;;5.8;mg/l;Fair
GRC00599;2015-03-04;12:00;0.3;O2-Dis;0;;8.0;mg/l;Fair
GRC00599;2015-11-21;12:00;0.3;TEMP;0;;18.0;°C;Fair
GRC00599;2015-11-21;12:00;0.3;pH;0;;7.01;---;Fair
GRC00599;2014-07-17;12:00;0.3;O2-Dis;0;;3.2;mg/l;Fair
GRC00599;2013-11-21;12:00;0.3;TEMP;0;;17.7;°C;Fair
GRC00599;2013-02-07;12:00;0.3;TEMP;0;;16.2;°C;Fair
GRC00599;2013-02-07;12:00;0.3;pH;0;;7.69;---;Fair
